user_id,age_group,gender,city,income_level,meal_type,recipe_name,ingredient_category,purchase_frequency,avg_spend_per_month,review_text,rating,preferred_platform,review_text_clean,sentiment_score,sentiment_label
U1175,25-34,Male,Toronto,Medium,Snack,Palak Paneer,Vegetables,5,53.43,Tastes just like home cooking.,2.2,Instagram,tastes like home cooking,0.3612,Positive
U1176,45-54,Other,Toronto,Medium,Lunch,Tandoori Chicken,Spices,6,161.05,"Average taste, could be better.",4.4,Walmart Online,average taste could better,0.4404,Positive
U1177,18-24,Female,Toronto,Medium,Snack,Paneer Tikka,Grains,1,79.22,Tastes just like home cooking.,4.1,Pinterest,tastes like home cooking,0.3612,Positive
U1178,65+,Other,Ottawa,Medium,Dinner,Paneer Tikka,Protein,7,89.1,Too spicy for me.,3.1,Pinterest,spicy,0.0,Negative
U1179,18-24,Female,Hamilton,Low,Lunch,Dal Makhani,Dairy,5,198.97,Delicious and quick to make!,3.7,Facebook,delicious quick make,0.6114,Positive
U1180,18-24,Other,Mississauga,Medium,Dinner,Butter Chicken,Vegetables,7,53.61,Delicious and quick to make!,4.9,YouTube,delicious quick make,0.6114,Positive
U1181,18-24,Male,Ottawa,Low,Breakfast,Masala Dosa,Dairy,5,69.75,Tastes just like home cooking.,2.6,Facebook,tastes like home cooking,0.3612,Positive
U1182,35-44,Other,Ottawa,Low,Breakfast,Paneer Tikka,Protein,5,101.61,Delicious and quick to make!,3.2,Instagram,delicious quick make,0.6114,Positive
U1183,65+,Female,Windsor,Medium,Breakfast,Biryani,Grains,3,110.39,Would definitely try again!,3.1,Amazon Fresh,would definitely try,0.4574,Positive
U1184,18-24,Female,Hamilton,Low,Lunch,Paneer Tikka,Spices,5,84.25,Loved the flavor!,4.7,YouTube,loved flavor,0.636,Positive
U1185,45-54,Other,Ottawa,Medium,Dinner,Chole Bhature,Grains,8,73.65,"Great recipe, easy to follow.",2.4,Pinterest,great recipe easy follow,0.7906,Positive
U1186,55-64,Female,Toronto,Low,Lunch,Biryani,Spices,8,180.4,Too spicy for me.,4.9,Instagram,spicy,0.0,Negative
U1187,18-24,Female,Toronto,Low,Dinner,Tandoori Chicken,Dairy,2,130.52,"Average taste, could be better.",2.2,Amazon Fresh,average taste could better,0.4404,Positive
U1188,35-44,Male,Windsor,Medium,Snack,Dal Makhani,Grains,1,143.41,Tastes just like home cooking.,1.4,Facebook,tastes like home cooking,0.3612,Positive
U1189,65+,Other,London,Medium,Lunch,Paneer Tikka,Grains,2,114.51,Tastes just like home cooking.,1.8,Pinterest,tastes like home cooking,0.3612,Positive
U1190,35-44,Other,Brampton,High,Breakfast,Palak Paneer,Grains,7,131.58,"Average taste, could be better.",2.7,Amazon Fresh,average taste could better,0.4404,Positive
U1191,18-24,Other,Ottawa,Medium,Snack,Biryani,Protein,3,157.32,"Great recipe, easy to follow.",3.6,Facebook,great recipe easy follow,0.7906,Positive
U1192,65+,Female,Brampton,Low,Dinner,Dal Makhani,Dairy,8,80.15,"Great recipe, easy to follow.",3.1,Instagram,great recipe easy follow,0.7906,Positive
U1193,55-64,Other,Mississauga,Medium,Lunch,Samosa,Spices,4,130.59,"Average taste, could be better.",2.5,Amazon Fresh,average taste could better,0.4404,Positive
U1194,18-24,Other,Markham,Medium,Dinner,Chole Bhature,Grains,10,147.84,Would definitely try again!,3.2,YouTube,would definitely try,0.4574,Positive
U1195,35-44,Male,Toronto,Medium,Dinner,Chole Bhature,Dairy,10,181.79,Tastes just like home cooking.,4.4,YouTube,tastes like home cooking,0.3612,Positive
U1196,25-34,Male,London,High,Lunch,Tandoori Chicken,Protein,8,197.92,Not authentic enough.,4.4,Instagram,authentic enough,0.0,Negative
U1197,45-54,Male,Mississauga,Medium,Lunch,Biryani,Protein,2,122.79,Tastes just like home cooking.,3.9,Facebook,tastes like home cooking,0.3612,Positive
U1198,35-44,Female,Windsor,Medium,Dinner,Palak Paneer,Dairy,5,165.55,Would definitely try again!,4.8,Pinterest,would definitely try,0.4574,Positive
U1199,65+,Other,London,Medium,Dinner,Butter Chicken,Spices,6,20.0,Too spicy for me.,3.4,Walmart Online,spicy,0.0,Negative
U1200,18-24,Male,Markham,High,Snack,Palak Paneer,Dairy,1,182.09,Loved the flavor!,1.0,Walmart Online,loved flavor,0.636,Positive
U1201,45-54,Male,Markham,Medium,Breakfast,Dal Makhani,Dairy,1,90.96,Tastes just like home cooking.,2.2,Walmart Online,tastes like home cooking,0.3612,Positive
U1202,18-24,Male,Windsor,Low,Dinner,Paneer Tikka,Vegetables,9,110.36,Would definitely try again!,2.3,Pinterest,would definitely try,0.4574,Positive
U1203,65+,Other,Hamilton,Medium,Breakfast,Rajma Chawal,Protein,5,137.64,Not authentic enough.,3.2,YouTube,authentic enough,0.0,Negative
U1204,18-24,Other,Windsor,Medium,Snack,Tandoori Chicken,Spices,4,113.86,Delicious and quick to make!,4.6,YouTube,delicious quick make,0.6114,Positive
U1205,25-34,Other,Toronto,High,Breakfast,Rajma Chawal,Vegetables,1,127.86,Delicious and quick to make!,4.4,Facebook,delicious quick make,0.6114,Positive
U1206,45-54,Female,Mississauga,Medium,Breakfast,Biryani,Dairy,3,183.51,Not authentic enough.,1.9,Facebook,authentic enough,0.0,Negative
U1207,45-54,Female,Hamilton,Low,Snack,Butter Chicken,Protein,4,104.63,Would definitely try again!,3.1,YouTube,would definitely try,0.4574,Positive
U1208,65+,Male,Markham,High,Dinner,Chole Bhature,Vegetables,5,76.52,Too spicy for me.,3.6,Facebook,spicy,0.0,Negative
U1209,25-34,Other,Mississauga,High,Breakfast,Chole Bhature,Vegetables,10,192.54,Not authentic enough.,5.0,Instagram,authentic enough,0.0,Negative
U1210,35-44,Male,London,Low,Dinner,Samosa,Spices,5,141.07,Not authentic enough.,1.1,Facebook,authentic enough,0.0,Negative
U1211,18-24,Other,Hamilton,High,Dinner,Dal Makhani,Dairy,10,196.89,Tastes just like home cooking.,2.9,YouTube,tastes like home cooking,0.3612,Positive
U1212,55-64,Other,Hamilton,Medium,Lunch,Dal Makhani,Spices,8,154.55,Tastes just like home cooking.,5.0,Facebook,tastes like home cooking,0.3612,Positive
U1213,18-24,Other,Toronto,Medium,Dinner,Palak Paneer,Vegetables,3,67.06,"Average taste, could be better.",4.9,YouTube,average taste could better,0.4404,Positive
U1214,18-24,Female,Windsor,High,Dinner,Dal Makhani,Vegetables,7,145.82,Too spicy for me.,2.3,YouTube,spicy,0.0,Negative
U1215,35-44,Female,Brampton,Medium,Breakfast,Palak Paneer,Spices,6,80.64,Too spicy for me.,1.0,Walmart Online,spicy,0.0,Negative
U1216,18-24,Other,London,Low,Dinner,Palak Paneer,Vegetables,10,120.3,Too spicy for me.,3.3,Amazon Fresh,spicy,0.0,Negative
U1217,25-34,Male,London,Medium,Dinner,Paneer Tikka,Grains,10,116.97,"Average taste, could be better.",4.5,YouTube,average taste could better,0.4404,Positive
U1218,25-34,Other,Windsor,Medium,Lunch,Tandoori Chicken,Protein,10,55.29,Too spicy for me.,2.3,Amazon Fresh,spicy,0.0,Negative
U1219,45-54,Other,Hamilton,Low,Lunch,Rajma Chawal,Dairy,6,87.49,Would definitely try again!,4.7,Facebook,would definitely try,0.4574,Positive
U1220,65+,Male,Hamilton,Medium,Breakfast,Paneer Tikka,Protein,10,208.21,Delicious and quick to make!,2.3,YouTube,delicious quick make,0.6114,Positive
U1221,55-64,Other,Toronto,Medium,Breakfast,Butter Chicken,Dairy,9,129.54,Would definitely try again!,3.4,Walmart Online,would definitely try,0.4574,Positive
U1222,18-24,Male,Brampton,Medium,Lunch,Butter Chicken,Vegetables,7,112.98,"Great recipe, easy to follow.",3.9,Walmart Online,great recipe easy follow,0.7906,Positive
U1223,18-24,Female,London,Medium,Lunch,Butter Chicken,Spices,7,192.52,"Average taste, could be better.",2.4,Facebook,average taste could better,0.4404,Positive
U1224,35-44,Female,Markham,High,Snack,Chole Bhature,Spices,1,104.15,"Great recipe, easy to follow.",2.4,Facebook,great recipe easy follow,0.7906,Positive
U1225,65+,Male,Ottawa,Medium,Dinner,Chole Bhature,Vegetables,1,116.34,"Average taste, could be better.",2.9,Facebook,average taste could better,0.4404,Positive
U1226,25-34,Female,Ottawa,Medium,Breakfast,Tandoori Chicken,Dairy,9,159.63,"Great recipe, easy to follow.",4.3,Amazon Fresh,great recipe easy follow,0.7906,Positive
U1227,55-64,Female,Brampton,Low,Breakfast,Butter Chicken,Vegetables,9,103.97,Not authentic enough.,1.4,Walmart Online,authentic enough,0.0,Negative
U1228,45-54,Male,Mississauga,Medium,Dinner,Biryani,Dairy,10,90.14,Too spicy for me.,3.5,Instagram,spicy,0.0,Negative
U1229,25-34,Female,Toronto,High,Dinner,Biryani,Vegetables,3,29.85,Would definitely try again!,3.7,Pinterest,would definitely try,0.4574,Positive
U1230,65+,Other,Brampton,Medium,Breakfast,Samosa,Vegetables,8,82.54,Would definitely try again!,3.2,Pinterest,would definitely try,0.4574,Positive
U1231,45-54,Other,Windsor,Medium,Lunch,Paneer Tikka,Vegetables,9,82.16,Too spicy for me.,4.7,Facebook,spicy,0.0,Negative
U1232,35-44,Male,Windsor,Medium,Lunch,Rajma Chawal,Spices,1,126.34,"Great recipe, easy to follow.",3.4,YouTube,great recipe easy follow,0.7906,Positive
U1233,35-44,Female,Ottawa,Medium,Dinner,Chole Bhature,Dairy,3,95.58,Tastes just like home cooking.,3.5,Walmart Online,tastes like home cooking,0.3612,Positive
U1234,18-24,Other,Hamilton,Low,Breakfast,Dal Makhani,Vegetables,6,206.32,"Average taste, could be better.",3.4,Pinterest,average taste could better,0.4404,Positive
U1235,65+,Other,Ottawa,High,Dinner,Rajma Chawal,Protein,4,77.69,Not authentic enough.,3.9,Amazon Fresh,authentic enough,0.0,Negative
U1236,55-64,Female,Hamilton,Low,Lunch,Masala Dosa,Protein,8,176.03,Would definitely try again!,1.5,Amazon Fresh,would definitely try,0.4574,Positive
U1237,45-54,Female,Toronto,Medium,Snack,Tandoori Chicken,Spices,9,128.79,Loved the flavor!,4.6,Facebook,loved flavor,0.636,Positive
U1238,25-34,Other,Hamilton,Medium,Snack,Tandoori Chicken,Grains,7,152.27,Not authentic enough.,1.2,Amazon Fresh,authentic enough,0.0,Negative
U1239,65+,Other,Brampton,Medium,Lunch,Butter Chicken,Spices,1,149.84,Not authentic enough.,3.6,YouTube,authentic enough,0.0,Negative
U1240,65+,Male,Hamilton,Low,Dinner,Biryani,Grains,2,31.27,"Great recipe, easy to follow.",3.5,Pinterest,great recipe easy follow,0.7906,Positive
U1241,35-44,Male,Mississauga,Medium,Snack,Butter Chicken,Spices,1,119.54,Too spicy for me.,1.8,Pinterest,spicy,0.0,Negative
U1242,18-24,Other,Windsor,Low,Lunch,Rajma Chawal,Protein,9,109.51,"Average taste, could be better.",1.2,Pinterest,average taste could better,0.4404,Positive
U1243,18-24,Male,Brampton,Low,Breakfast,Biryani,Vegetables,4,74.68,"Average taste, could be better.",1.6,Amazon Fresh,average taste could better,0.4404,Positive
U1244,45-54,Other,Windsor,Medium,Dinner,Butter Chicken,Dairy,10,138.39,Loved the flavor!,2.1,Facebook,loved flavor,0.636,Positive
U1245,35-44,Other,Toronto,Medium,Dinner,Rajma Chawal,Vegetables,8,188.66,"Great recipe, easy to follow.",4.5,Amazon Fresh,great recipe easy follow,0.7906,Positive
U1246,65+,Male,Brampton,Low,Snack,Masala Dosa,Protein,5,20.0,Too spicy for me.,4.4,YouTube,spicy,0.0,Negative
U1247,55-64,Male,Mississauga,Low,Dinner,Samosa,Dairy,5,98.62,"Average taste, could be better.",1.3,Facebook,average taste could better,0.4404,Positive
U1248,35-44,Female,Toronto,High,Snack,Paneer Tikka,Grains,5,70.17,Loved the flavor!,2.2,Instagram,loved flavor,0.636,Positive
U1249,45-54,Female,Ottawa,High,Snack,Samosa,Grains,5,122.87,Tastes just like home cooking.,4.6,Pinterest,tastes like home cooking,0.3612,Positive
U1250,45-54,Female,Mississauga,Low,Lunch,Masala Dosa,Protein,3,106.98,Tastes just like home cooking.,1.9,YouTube,tastes like home cooking,0.3612,Positive
U1251,35-44,Other,Toronto,Medium,Snack,Samosa,Dairy,6,95.77,Would definitely try again!,5.0,Amazon Fresh,would definitely try,0.4574,Positive
U1252,45-54,Male,Markham,Medium,Breakfast,Dal Makhani,Vegetables,1,147.58,Loved the flavor!,2.0,Instagram,loved flavor,0.636,Positive
U1253,35-44,Other,Hamilton,Medium,Dinner,Chole Bhature,Protein,8,185.45,"Great recipe, easy to follow.",4.0,Walmart Online,great recipe easy follow,0.7906,Positive
U1254,25-34,Male,Brampton,High,Snack,Chole Bhature,Grains,4,226.45,Loved the flavor!,2.7,Instagram,loved flavor,0.636,Positive
U1255,35-44,Other,Toronto,Low,Dinner,Dal Makhani,Protein,6,90.41,Delicious and quick to make!,1.5,YouTube,delicious quick make,0.6114,Positive
U1256,35-44,Female,Brampton,Medium,Snack,Chole Bhature,Vegetables,2,47.16,Loved the flavor!,2.0,Instagram,loved flavor,0.636,Positive
U1257,45-54,Female,Hamilton,Medium,Lunch,Rajma Chawal,Spices,2,142.37,Delicious and quick to make!,3.7,Amazon Fresh,delicious quick make,0.6114,Positive
U1258,45-54,Female,Toronto,Medium,Breakfast,Chole Bhature,Spices,8,184.42,Loved the flavor!,2.3,Instagram,loved flavor,0.636,Positive
U1259,18-24,Other,Ottawa,Medium,Dinner,Tandoori Chicken,Vegetables,1,152.55,Delicious and quick to make!,3.4,Amazon Fresh,delicious quick make,0.6114,Positive
U1260,18-24,Male,Markham,High,Lunch,Tandoori Chicken,Dairy,8,184.25,Delicious and quick to make!,1.8,Instagram,delicious quick make,0.6114,Positive
U1261,25-34,Male,Markham,Low,Dinner,Biryani,Protein,10,110.98,Would definitely try again!,2.8,YouTube,would definitely try,0.4574,Positive
U1262,18-24,Female,Mississauga,Low,Lunch,Palak Paneer,Vegetables,10,95.62,Tastes just like home cooking.,3.0,Walmart Online,tastes like home cooking,0.3612,Positive
U1263,35-44,Female,Toronto,Low,Breakfast,Masala Dosa,Spices,1,124.62,Tastes just like home cooking.,2.7,Pinterest,tastes like home cooking,0.3612,Positive
U1264,45-54,Female,Hamilton,High,Snack,Tandoori Chicken,Grains,9,106.78,Delicious and quick to make!,1.8,Instagram,delicious quick make,0.6114,Positive
U1265,18-24,Female,Toronto,Medium,Lunch,Paneer Tikka,Vegetables,1,146.52,Too spicy for me.,2.8,Walmart Online,spicy,0.0,Negative
U1266,18-24,Male,Brampton,Medium,Dinner,Biryani,Vegetables,4,158.79,Loved the flavor!,3.8,Instagram,loved flavor,0.636,Positive
U1267,25-34,Other,London,Low,Dinner,Dal Makhani,Vegetables,9,161.92,Delicious and quick to make!,4.9,Facebook,delicious quick make,0.6114,Positive
U1268,65+,Other,Windsor,High,Lunch,Masala Dosa,Spices,1,140.42,"Average taste, could be better.",4.2,Walmart Online,average taste could better,0.4404,Positive
U1269,25-34,Other,Toronto,High,Breakfast,Masala Dosa,Spices,9,129.83,Not authentic enough.,1.6,Amazon Fresh,authentic enough,0.0,Negative
U1270,35-44,Other,Markham,Medium,Breakfast,Dal Makhani,Vegetables,8,151.78,"Average taste, could be better.",2.1,Walmart Online,average taste could better,0.4404,Positive
U1271,45-54,Female,Markham,Medium,Snack,Palak Paneer,Vegetables,5,41.48,"Great recipe, easy to follow.",1.3,Pinterest,great recipe easy follow,0.7906,Positive
U1272,25-34,Female,Windsor,Low,Snack,Samosa,Dairy,6,128.42,Not authentic enough.,1.5,Walmart Online,authentic enough,0.0,Negative
U1273,18-24,Female,Markham,Medium,Dinner,Samosa,Grains,5,122.1,"Average taste, could be better.",2.0,Pinterest,average taste could better,0.4404,Positive
U1274,45-54,Other,Ottawa,Medium,Dinner,Butter Chicken,Protein,4,128.52,Too spicy for me.,1.8,Pinterest,spicy,0.0,Negative
U1275,45-54,Female,Toronto,Low,Snack,Butter Chicken,Protein,10,116.5,"Great recipe, easy to follow.",1.9,Walmart Online,great recipe easy follow,0.7906,Positive
U1276,18-24,Female,Mississauga,Medium,Snack,Biryani,Protein,4,137.27,Too spicy for me.,1.9,Pinterest,spicy,0.0,Negative
U1277,25-34,Male,Toronto,Low,Snack,Butter Chicken,Spices,10,97.02,Delicious and quick to make!,2.2,Pinterest,delicious quick make,0.6114,Positive
U1278,18-24,Male,London,Medium,Lunch,Butter Chicken,Spices,8,165.18,"Average taste, could be better.",1.5,Facebook,average taste could better,0.4404,Positive
U1279,65+,Female,Markham,Medium,Snack,Dal Makhani,Dairy,8,138.95,"Great recipe, easy to follow.",2.1,Amazon Fresh,great recipe easy follow,0.7906,Positive
U1280,45-54,Male,Brampton,Low,Lunch,Samosa,Spices,9,126.03,Tastes just like home cooking.,3.8,YouTube,tastes like home cooking,0.3612,Positive
U1281,55-64,Male,Markham,Medium,Lunch,Butter Chicken,Vegetables,3,92.1,Tastes just like home cooking.,1.9,Amazon Fresh,tastes like home cooking,0.3612,Positive
U1282,55-64,Female,Toronto,Medium,Snack,Tandoori Chicken,Grains,10,152.61,Not authentic enough.,1.7,YouTube,authentic enough,0.0,Negative
U1283,35-44,Female,Ottawa,Low,Breakfast,Paneer Tikka,Grains,8,128.27,Not authentic enough.,1.3,YouTube,authentic enough,0.0,Negative
U1284,18-24,Female,Hamilton,High,Breakfast,Tandoori Chicken,Grains,3,89.78,"Average taste, could be better.",3.0,Amazon Fresh,average taste could better,0.4404,Positive
U1285,18-24,Female,Toronto,Low,Dinner,Palak Paneer,Grains,2,117.73,Would definitely try again!,4.4,Pinterest,would definitely try,0.4574,Positive
U1286,35-44,Other,Toronto,Medium,Snack,Tandoori Chicken,Protein,2,145.16,"Average taste, could be better.",1.2,Facebook,average taste could better,0.4404,Positive
U1287,35-44,Other,Mississauga,Low,Dinner,Biryani,Protein,9,142.06,"Average taste, could be better.",3.2,Amazon Fresh,average taste could better,0.4404,Positive
U1288,35-44,Female,Ottawa,Low,Snack,Butter Chicken,Vegetables,4,139.48,Delicious and quick to make!,3.6,Pinterest,delicious quick make,0.6114,Positive
U1289,45-54,Male,London,Low,Dinner,Butter Chicken,Dairy,5,123.7,Delicious and quick to make!,3.4,Amazon Fresh,delicious quick make,0.6114,Positive
U1290,65+,Female,Hamilton,Low,Lunch,Dal Makhani,Spices,2,161.03,"Average taste, could be better.",4.5,Amazon Fresh,average taste could better,0.4404,Positive
U1291,18-24,Female,Markham,Medium,Snack,Rajma Chawal,Spices,9,169.51,Too spicy for me.,4.5,Facebook,spicy,0.0,Negative
U1292,45-54,Male,Brampton,Low,Breakfast,Palak Paneer,Protein,7,149.49,Not authentic enough.,1.2,Instagram,authentic enough,0.0,Negative
U1293,35-44,Other,Toronto,Medium,Snack,Tandoori Chicken,Grains,3,96.5,"Great recipe, easy to follow.",2.4,Walmart Online,great recipe easy follow,0.7906,Positive
U1294,18-24,Female,London,Low,Dinner,Rajma Chawal,Vegetables,6,77.68,Loved the flavor!,3.7,Amazon Fresh,loved flavor,0.636,Positive
U1295,45-54,Female,Hamilton,Low,Dinner,Masala Dosa,Dairy,7,98.24,"Average taste, could be better.",4.8,Walmart Online,average taste could better,0.4404,Positive
U1296,65+,Other,Brampton,Medium,Dinner,Paneer Tikka,Protein,6,198.15,Loved the flavor!,4.2,Pinterest,loved flavor,0.636,Positive
U1297,45-54,Other,London,High,Dinner,Paneer Tikka,Vegetables,10,131.27,Loved the flavor!,1.7,Instagram,loved flavor,0.636,Positive
U1298,65+,Male,Ottawa,Medium,Dinner,Samosa,Vegetables,10,205.06,Would definitely try again!,2.1,Facebook,would definitely try,0.4574,Positive
U1299,35-44,Other,Ottawa,Medium,Dinner,Butter Chicken,Protein,6,115.19,"Average taste, could be better.",4.1,Instagram,average taste could better,0.4404,Positive
U1300,65+,Other,Hamilton,Low,Breakfast,Samosa,Vegetables,8,109.65,Not authentic enough.,2.9,YouTube,authentic enough,0.0,Negative
U1301,18-24,Other,Markham,High,Dinner,Dal Makhani,Grains,8,117.04,Too spicy for me.,3.2,Facebook,spicy,0.0,Negative
U1302,35-44,Male,Windsor,Low,Breakfast,Palak Paneer,Vegetables,5,116.31,Too spicy for me.,3.4,Facebook,spicy,0.0,Negative
U1303,18-24,Other,Brampton,Low,Snack,Palak Paneer,Dairy,4,89.05,"Average taste, could be better.",1.4,Walmart Online,average taste could better,0.4404,Positive
U1304,55-64,Other,Ottawa,Medium,Lunch,Masala Dosa,Vegetables,5,74.05,"Average taste, could be better.",4.4,Instagram,average taste could better,0.4404,Positive
U1305,25-34,Male,Windsor,Medium,Breakfast,Biryani,Spices,9,140.05,Would definitely try again!,4.5,Pinterest,would definitely try,0.4574,Positive
U1306,65+,Other,Hamilton,High,Snack,Palak Paneer,Vegetables,10,162.2,Delicious and quick to make!,2.9,YouTube,delicious quick make,0.6114,Positive
